user_id,user_name,age,gender,region,subscription_type,subscription_start_date,subscription_end_date,is_active,device_type,content_id,content_title,genre,content_type,language,release_year,avg_watch_time_per_day,total_watch_time,watch_date,watch_duration,completion_rate,rating_given,liked,recommended_content_ids,last_login_time,total_sessions_per_week,avg_stream_quality,peak_watch_hour,network_speed_mbps,buffering_count,payment_method,monthly_spend,churn_flag,account_creation_date,
U14839,Andrea Herring,22,Other,West Bengal,Standard,08-10-2024,07-09-2025,1,Smart TV,C1273,Organic next generation matrices,Romance,Movie,Korean,2017,162.06,15172.07,09-11-2025,18.73,57.57,1.4,0,"C1118, C1035, C1293",31-10-2025 23:51,6,4K,23,74.5,0,Debit Card,199,0,02-06-2024,
U14840,Leslie Waters,51,Female,Uttar Pradesh,Premium,08-07-2024,02-02-2025,1,Mobile,C1336,Organized context-sensitive frame,Documentary,Movie,Japanese,2022,79.99,4506.74,15-09-2025,68.08,86.41,4.3,1,"C1246, C1206, C1318",06-11-2025 09:00,26,720p,2,50.58,0,Wallet,199,0,12-04-2024,
U14841,Ricky Becker,50,Male,Kerala,Premium,21-03-2024,25-01-2025,1,Laptop,C1407,Centralized solution-oriented capacity,Drama,Movie,Spanish,2022,132.61,13164.33,19-06-2025,171.88,63.88,3.1,0,"C1362, C1159, C1332",08-11-2025 11:28,9,720p,17,60.59,2,Wallet,649,0,22-11-2023,
U14842,Breanna Byrd,29,Female,Karnataka,Premium,24-10-2024,26-07-2025,1,Tablet,C1375,Re-engineered reciprocal emulation,Documentary,Documentary,Korean,2016,77.64,7008.39,30-05-2025,117.9,68.12,3.1,0,"C1177, C1083, C1068",09-11-2025 08:20,18,480p,22,49.46,1,UPI,199,0,29-08-2024,
U14843,Jennifer Douglas,50,Female,Bihar,Premium,06-05-2024,26-12-2024,0,Smart TV,C1148,Quality-focused 3rdgeneration budgetary management,Comedy,Series,Korean,2022,154.08,9337.2,18-09-2025,142.52,80.15,3.1,0,"C1464, C1437, C1462",05-11-2025 17:52,18,480p,21,95.48,5,UPI,799,0,02-02-2024,
U14844,Brittany Roach,23,Female,West Bengal,Premium,31-10-2024,09-09-2025,1,Smart TV,C1415,Optional bandwidth-monitored interface,Thriller,Series,English,2024,76.35,2774.15,12-07-2025,129.03,96.55,3.2,0,"C1447, C1452, C1053",03-11-2025 09:03,3,1080p,5,97.18,5,Credit Card,799,0,31-03-2024,
U14845,Valerie Griffin,34,Other,Kerala,Basic,27-01-2024,02-11-2024,0,Laptop,C1339,Multi-channeled web-enabled algorithm,Documentary,Documentary,Korean,2024,45.55,2274.77,08-10-2025,107.16,74.23,3.2,0,"C1232, C1351, C1310",08-11-2025 17:09,21,1080p,3,16.13,0,Debit Card,499,1,29-11-2023,
U14846,Kevin Wilson,24,Male,Bihar,Standard,29-10-2024,03-07-2025,1,Laptop,C1073,Assimilated mission-critical intranet,Documentary,Movie,English,2024,146.02,8181.29,28-08-2025,50.01,42.36,1.3,0,"C1291, C1183, C1155",08-11-2025 09:07,5,4K,23,71.75,0,UPI,649,0,31-08-2024,
U14847,Larry Hanson,43,Male,Bihar,Premium,22-07-2024,13-04-2025,1,Laptop,C1146,Virtual disintermediate open architecture,Sci-Fi,Series,Tamil,2018,68.66,1026.56,30-09-2025,106.68,99.53,3.2,0,"C1486, C1448, C1062",07-11-2025 06:11,24,4K,19,86.09,3,Wallet,649,0,01-10-2023,
U14848,Tracy Washington,48,Male,Bihar,Basic,09-03-2024,22-10-2024,0,Mobile,C1420,Re-engineered logistical middleware,Comedy,Movie,Hindi,2019,72.92,2676.28,06-06-2025,76.08,65.52,2.4,0,"C1361, C1390, C1349",03-11-2025 19:12,28,1080p,21,45.68,0,Credit Card,649,0,03-07-2023,
U14849,Sharon Willis DDS,16,Other,Karnataka,Standard,07-09-2024,28-08-2025,1,Laptop,C1295,User-friendly didactic standardization,Comedy,Series,English,2024,47.06,1512.32,19-07-2025,121.73,48.55,4.6,1,"C1224, C1153, C1144",06-11-2025 20:50,8,1080p,22,98.85,1,Debit Card,799,0,02-05-2024,
U14850,Nicholas Carter,37,Other,Uttar Pradesh,Premium,20-01-2024,02-01-2025,1,Smart TV,C1092,Organic interactive utilization,Horror,Movie,Japanese,2017,44.13,1234.89,24-10-2025,30.45,68.57,1.9,0,"C1365, C1305, C1098",01-11-2025 02:34,14,480p,19,71.91,4,Wallet,799,0,11-04-2023,
U14851,Robert Williams,51,Male,West Bengal,Standard,24-06-2024,15-06-2025,1,Laptop,C1275,Profound mobile functionalities,Drama,Documentary,Spanish,2015,46.55,3893.46,08-08-2025,10.25,87.24,3.9,0,"C1485, C1438, C1303",07-11-2025 17:05,4,4K,10,28,2,UPI,199,0,23-01-2024,
U14852,Patricia Coffey,51,Other,Maharashtra,Premium,27-03-2024,13-03-2025,1,Smart TV,C1487,Function-based multi-tasking flexibility,Thriller,Movie,Korean,2017,39.71,1690.06,12-05-2025,141.1,48.06,3.4,0,"C1447, C1125, C1249",09-11-2025 19:46,23,1080p,18,91.06,5,UPI,799,0,09-09-2023,
U14853,Dana Gutierrez,56,Female,Karnataka,Basic,02-02-2024,21-10-2024,0,Tablet,C1147,Object-based intermediate functionalities,Sci-Fi,Documentary,Telugu,2025,151.34,6958.97,27-09-2025,62.38,62.85,4.6,1,"C1374, C1087, C1206",04-11-2025 13:56,30,480p,20,64.8,3,Debit Card,199,0,04-06-2023,
U14854,Michelle Robles,22,Male,Karnataka,Basic,17-05-2024,13-01-2025,1,Laptop,C1408,Secured analyzing capability,Action,Movie,Korean,2023,142.3,11300.28,26-08-2025,113.48,80.95,1.5,0,"C1347, C1383, C1094",01-11-2025 13:40,13,720p,18,46.09,0,Wallet,199,0,04-03-2024,
U14855,Wendy Mckee,47,Male,Uttar Pradesh,Standard,14-04-2024,30-01-2025,1,Laptop,C1091,Versatile bottom-line data-warehouse,Sci-Fi,Series,Spanish,2017,143.8,3719.77,11-06-2025,47.47,97.25,1.3,0,"C1250, C1219, C1385",02-11-2025 14:26,5,4K,20,87.48,2,Credit Card,499,0,31-01-2024,
U14856,Jose Evans,35,Female,Kerala,Standard,06-10-2024,23-05-2025,1,Laptop,C1249,Down-sized next generation hierarchy,Sci-Fi,Series,Telugu,2022,33.7,3369.46,09-08-2025,176.03,52.29,2.5,0,"C1110, C1468, C1231",10-11-2025 02:08,12,1080p,14,34.35,0,UPI,649,0,20-02-2024,
U14857,Jerry Frye MD,34,Male,Tamil Nadu,Premium,30-07-2024,14-05-2025,1,Smart TV,C1002,Reactive interactive open architecture,Action,Series,Japanese,2022,37.43,2127.03,19-07-2025,138.91,76.44,2.8,0,"C1085, C1422, C1192",08-11-2025 12:23,18,480p,10,59.75,3,UPI,799,0,03-05-2024,
U14858,Monica Hurst,33,Female,Tamil Nadu,Premium,04-12-2023,27-11-2024,0,Tablet,C1426,Customer-focused maximized help-desk,Documentary,Documentary,English,2015,172.15,10003.08,08-06-2025,163.71,97.7,4.2,1,"C1404, C1131, C1214",02-11-2025 20:59,8,480p,2,13.4,4,Credit Card,649,1,16-10-2023,
U14859,Jeffrey Williamson,53,Male,Maharashtra,Premium,23-04-2024,14-03-2025,1,Smart TV,C1309,Adaptive scalable product,Thriller,Series,Hindi,2021,150.66,4654.34,26-07-2025,52.05,99.26,1.6,0,"C1053, C1346, C1118",03-11-2025 09:11,8,720p,10,62.16,1,Credit Card,799,0,14-09-2023,
U14860,Ellen Smith,52,Other,Tamil Nadu,Premium,24-08-2024,21-08-2025,1,Smart TV,C1418,Profound system-worthy leverage,Thriller,Documentary,Hindi,2015,31,972.47,29-08-2025,155.11,72.86,2,0,"C1315, C1500, C1038",05-11-2025 05:54,20,1080p,20,21.74,2,Wallet,499,0,02-06-2024,
U14861,Derrick Evans,43,Female,Bihar,Basic,28-01-2024,28-10-2024,0,Mobile,C1226,Seamless client-server website,Thriller,Movie,English,2025,50.17,4291.76,17-09-2025,53.91,96.81,4.1,1,"C1442, C1270, C1207",01-11-2025 10:30,28,1080p,5,45.26,1,Credit Card,499,0,17-11-2023,
U14862,Stephanie Gilbert,48,Other,Karnataka,Premium,04-06-2024,21-02-2025,1,Mobile,C1180,De-engineered actuating solution,Horror,Series,Tamil,2023,49.16,4573.46,11-07-2025,140.14,86.71,1.7,0,"C1269, C1101, C1376",07-11-2025 10:03,15,720p,7,23.03,2,Wallet,649,0,18-12-2023,
U14863,Jesse Mendoza Jr.,58,Other,Maharashtra,Basic,13-10-2024,05-08-2025,1,Tablet,C1116,Self-enabling value-added approach,Horror,Series,Japanese,2022,104.58,8282.93,09-09-2025,79.73,87,3.3,0,"C1232, C1493, C1088",07-11-2025 12:05,19,4K,12,24.93,0,Credit Card,499,0,15-04-2024,
U14864,Molly White,27,Other,Maharashtra,Standard,07-07-2024,24-02-2025,1,Laptop,C1012,Front-line homogeneous flexibility,Comedy,Documentary,Tamil,2019,46.82,1213.06,31-07-2025,39.44,88.6,3.2,0,"C1136, C1196, C1394",01-11-2025 23:55,7,4K,8,10.26,4,Credit Card,499,0,04-01-2024,
U14865,David Middleton,39,Male,West Bengal,Premium,24-12-2023,28-09-2024,0,Smart TV,C1274,Fully-configurable value-added collaboration,Action,Documentary,Korean,2016,32.4,730.86,16-09-2025,71.55,45.92,4.8,1,"C1165, C1125, C1314",10-11-2025 07:08,29,720p,11,48.74,1,Wallet,649,0,12-11-2023,
U14866,Michael Elliott,16,Other,Bihar,Standard,14-06-2024,07-03-2025,1,Mobile,C1439,Secured didactic algorithm,Thriller,Series,Telugu,2015,155.5,6380.54,24-08-2025,65.07,64.66,2.4,0,"C1072, C1104, C1091",01-11-2025 13:23,20,1080p,14,99.84,2,Wallet,799,0,04-01-2024,
U14867,William Olson,20,Female,Maharashtra,Premium,26-10-2024,02-06-2025,1,Laptop,C1243,Horizontal systematic array,Comedy,Series,Japanese,2021,143.6,6639.28,17-09-2025,19.56,74.78,1.7,0,"C1459, C1286, C1043",06-11-2025 22:10,21,1080p,23,90.65,0,Debit Card,649,0,31-07-2024,
U14868,John Church,22,Other,Uttar Pradesh,Basic,08-02-2024,04-11-2024,0,Mobile,C1388,Right-sized content-based circuit,Documentary,Documentary,Tamil,2019,47.62,584.4,26-10-2025,113.43,85.31,4.4,1,"C1061, C1457, C1341",03-11-2025 03:31,5,480p,20,22.87,4,Wallet,199,1,18-10-2023,
U14869,Patrick Warner,37,Male,West Bengal,Basic,03-04-2024,10-03-2025,1,Laptop,C1102,Synchronized responsive forecast,Romance,Movie,English,2023,39.57,3270.89,17-06-2025,12.59,93.74,4.4,1,"C1157, C1035, C1277",10-11-2025 13:28,14,1080p,19,28.87,5,UPI,199,0,15-07-2023,
U14870,Barry Moreno,43,Male,Delhi,Premium,20-11-2023,30-06-2024,0,Laptop,C1373,Right-sized asynchronous archive,Comedy,Series,Korean,2022,178.63,9516.24,05-09-2025,127.88,72.92,2.5,0,"C1450, C1235, C1281",07-11-2025 11:33,25,4K,2,78.42,2,Wallet,199,0,08-03-2023,
U14871,Christopher Terry,53,Other,Kerala,Basic,17-05-2024,05-01-2025,1,Tablet,C1019,Virtual homogeneous instruction set,Romance,Series,Tamil,2021,126.03,2473.99,25-06-2025,165.19,63.63,3.2,0,"C1286, C1218, C1104",10-11-2025 09:30,30,480p,17,99.7,0,Debit Card,199,0,26-08-2023,
U14872,Brandon Murray,38,Other,Tamil Nadu,Premium,04-12-2023,08-10-2024,0,Tablet,C1091,Public-key 5thgeneration knowledge user,Horror,Movie,Telugu,2016,39.17,1373.03,13-05-2025,83.96,84.23,4.8,1,"C1194, C1432, C1083",03-11-2025 21:39,7,1080p,11,90.33,5,UPI,649,1,03-03-2023,
U14873,Robin Kemp,26,Female,Tamil Nadu,Standard,18-04-2024,15-02-2025,1,Smart TV,C1346,Future-proofed cohesive leverage,Sci-Fi,Movie,Spanish,2018,92.18,6591.53,18-05-2025,79.93,46.81,1.4,0,"C1216, C1097, C1151",10-11-2025 10:16,25,4K,7,40.47,4,UPI,649,0,26-11-2023,
U14874,Sara Mitchell,34,Other,Maharashtra,Standard,26-03-2024,17-01-2025,1,Smart TV,C1088,Ergonomic grid-enabled emulation,Drama,Series,Tamil,2021,159.35,7163.66,24-08-2025,111.14,58.55,2.4,0,"C1058, C1146, C1303",06-11-2025 03:29,29,720p,19,49.13,2,Debit Card,199,0,07-08-2023,
U14875,Amanda Watkins,51,Female,West Bengal,Basic,04-12-2023,19-10-2024,0,Smart TV,C1342,Open-architected bottom-line time-frame,Documentary,Series,Spanish,2024,51.85,1853.08,21-08-2025,125.12,77.55,4,1,"C1487, C1368, C1165",01-11-2025 12:57,8,480p,18,84.14,0,Debit Card,649,0,21-04-2023,
U14876,Carl Taylor,57,Female,Delhi,Premium,02-10-2024,07-05-2025,1,Tablet,C1076,Down-sized eco-centric framework,Drama,Documentary,Tamil,2018,173.47,3811.54,06-10-2025,107.94,69.95,1.3,0,"C1283, C1185, C1174",01-11-2025 11:09,12,4K,3,49.02,0,Debit Card,649,0,06-04-2024,
U14877,Lisa Hartman,56,Female,Kerala,Premium,25-01-2024,01-01-2025,0,Mobile,C1112,Universal demand-driven knowledge user,Romance,Movie,Korean,2020,98.46,8418.51,30-09-2025,54.15,76.96,4.4,1,"C1460, C1058, C1455",02-11-2025 22:49,9,720p,15,72.36,4,Wallet,199,1,17-05-2023,
U14878,Jennifer Rodriguez,57,Male,Bihar,Standard,02-06-2024,28-03-2025,1,Laptop,C1462,Devolved fault-tolerant project,Drama,Movie,Telugu,2020,53.29,1565.79,05-08-2025,166.2,76.5,1.3,0,"C1144, C1361, C1436",08-11-2025 06:55,25,480p,18,89.05,2,Credit Card,799,0,24-04-2024,
U14879,Daniel Guerrero,51,Other,Maharashtra,Standard,20-02-2024,13-12-2024,0,Mobile,C1241,Function-based even-keeled monitoring,Thriller,Movie,Korean,2017,115.24,7715.96,26-07-2025,135.47,50.77,4.3,1,"C1001, C1174, C1292",04-11-2025 15:04,18,4K,11,72.85,2,UPI,499,0,01-10-2023,
U14880,Amber Craig,21,Female,Kerala,Basic,19-05-2024,08-04-2025,1,Mobile,C1285,Operative non-volatile structure,Horror,Movie,Korean,2020,37.8,1043.34,24-07-2025,108.24,48.08,1.2,0,"C1344, C1199, C1115",03-11-2025 11:26,4,4K,6,9.76,0,Wallet,649,0,24-12-2023,
U14881,Andrew Clark,32,Female,West Bengal,Basic,11-10-2024,02-08-2025,1,Tablet,C1235,Stand-alone fresh-thinking protocol,Action,Series,Hindi,2019,84.87,895.54,17-09-2025,137.59,53.49,4,1,"C1051, C1390, C1254",31-10-2025 20:47,23,1080p,5,52.94,5,Credit Card,199,0,16-03-2024,
U14882,Russell Gonzalez,54,Other,Bihar,Premium,22-06-2024,09-04-2025,1,Laptop,C1479,Right-sized secondary utilization,Drama,Movie,English,2025,91.41,8328.14,20-06-2025,126.25,60.52,1.4,0,"C1069, C1430, C1036",03-11-2025 19:01,17,720p,18,44.44,1,Credit Card,799,0,29-10-2023,
U14883,Andrew Taylor,40,Female,Maharashtra,Standard,07-11-2024,17-07-2025,1,Mobile,C1276,Stand-alone eco-centric website,Documentary,Movie,English,2019,151.64,3525.95,25-08-2025,161.06,45.01,3.8,0,"C1338, C1195, C1441",09-11-2025 18:15,20,4K,12,83.32,0,Credit Card,499,0,23-04-2024,
U14884,Debra Pace,20,Other,Tamil Nadu,Premium,24-08-2024,14-08-2025,1,Laptop,C1242,Seamless user-facing info-mediaries,Romance,Movie,Spanish,2022,104.51,5832.84,08-08-2025,19.77,48.94,1.5,0,"C1227, C1298, C1433",01-11-2025 06:22,10,480p,19,37.45,0,Wallet,199,0,04-04-2024,
U14885,Donald Bennett,36,Other,Kerala,Basic,05-12-2023,10-08-2024,0,Mobile,C1444,Reduced optimal forecast,Documentary,Movie,Tamil,2023,51.12,4491.08,20-05-2025,148.33,98.25,3.6,0,"C1206, C1312, C1366",06-11-2025 21:37,12,4K,13,81.58,5,UPI,799,1,18-06-2023,
U14886,Sabrina Sullivan,26,Male,West Bengal,Premium,17-05-2024,29-04-2025,1,Smart TV,C1023,Distributed transitional hub,Sci-Fi,Documentary,Korean,2017,101.84,4299.4,06-11-2025,79.38,85.39,2.9,0,"C1489, C1126, C1023",02-11-2025 17:21,29,4K,22,44.18,3,Wallet,799,0,21-03-2024,
U14887,Joseph Pierce,60,Other,Maharashtra,Standard,28-02-2024,23-02-2025,1,Laptop,C1388,Streamlined next generation extranet,Romance,Movie,Japanese,2018,63.2,5296.16,12-09-2025,154.57,60.11,2.8,0,"C1075, C1489, C1129",05-11-2025 22:38,7,1080p,19,32.72,3,Wallet,799,0,19-08-2023,
U14888,Victoria Chavez,34,Other,Karnataka,Standard,03-04-2024,30-12-2024,0,Tablet,C1060,Re-contextualized directional toolset,Horror,Series,Korean,2017,86.14,6458.16,12-10-2025,19.38,59.89,3.4,0,"C1291, C1375, C1400",03-11-2025 11:27,12,1080p,17,25.89,0,Wallet,649,0,06-01-2024,
U14889,Robert Ellis,56,Other,Tamil Nadu,Basic,20-02-2024,24-10-2024,0,Mobile,C1451,Phased client-driven circuit,Horror,Series,Spanish,2022,166.5,7992.82,01-10-2025,86.14,54.24,2.2,0,"C1029, C1463, C1100",04-11-2025 21:01,4,480p,7,99.34,1,UPI,649,1,19-08-2023,
U14890,Michael Rivers,24,Male,Tamil Nadu,Premium,02-05-2024,21-12-2024,0,Mobile,C1145,Re-engineered hybrid ability,Documentary,Series,Telugu,2024,100.33,9221.71,25-06-2025,179.53,44.61,3.2,0,"C1360, C1349, C1101",05-11-2025 09:57,9,480p,3,29.75,1,UPI,499,0,24-12-2023,
U14891,Lori Giles,26,Male,Maharashtra,Premium,19-05-2024,09-01-2025,1,Mobile,C1495,Customizable encompassing website,Drama,Movie,Japanese,2016,175.53,7231.53,14-07-2025,43.26,60.51,4.8,1,"C1020, C1028, C1083",04-11-2025 04:45,19,480p,2,35.67,3,Debit Card,649,0,31-10-2023,
U14892,Cheryl Flowers,38,Male,Kerala,Basic,29-04-2024,28-02-2025,1,Tablet,C1112,Re-engineered global access,Romance,Documentary,Telugu,2024,64.67,3712.32,02-09-2025,22.11,70.78,4.9,1,"C1134, C1036, C1474",08-11-2025 10:08,8,720p,22,82.57,0,UPI,199,0,19-03-2024,
U14893,Jake Jones,44,Male,West Bengal,Basic,12-12-2023,12-11-2024,0,Smart TV,C1283,Multi-tiered static matrices,Documentary,Series,English,2021,34.07,2772.79,29-09-2025,41.42,68.87,4.1,1,"C1449, C1492, C1496",09-11-2025 03:14,11,480p,23,35.77,4,Wallet,199,0,09-09-2023,
U14894,Lindsey Haynes,24,Male,Delhi,Standard,08-10-2024,25-08-2025,1,Laptop,C1289,Adaptive heuristic portal,Thriller,Movie,Korean,2021,161.68,9210.07,04-11-2025,139.55,53.31,3.2,0,"C1358, C1319, C1419",05-11-2025 14:34,21,4K,7,98.28,5,Debit Card,649,0,25-04-2024,
U14895,Amanda Miller,28,Male,Karnataka,Standard,12-03-2024,19-11-2024,0,Smart TV,C1311,Upgradable demand-driven interface,Drama,Series,Spanish,2022,163.68,14867.3,30-10-2025,101.12,48.84,4.1,1,"C1135, C1428, C1424",02-11-2025 21:12,4,720p,22,50.89,1,Credit Card,799,0,06-02-2024,
U14896,Joshua Randall,22,Other,Kerala,Standard,29-02-2024,23-09-2024,0,Tablet,C1498,Innovative content-based software,Documentary,Documentary,Telugu,2020,135.42,5448.42,03-08-2025,92.95,48.5,1.2,0,"C1312, C1230, C1120",07-11-2025 07:28,13,4K,13,25.31,5,Debit Card,649,1,29-11-2023,
U14897,Robert Miller,26,Male,Tamil Nadu,Premium,21-11-2023,29-08-2024,0,Tablet,C1293,Networked 3rdgeneration portal,Romance,Series,Spanish,2024,143.69,9539.33,21-08-2025,34.66,43.65,1,0,"C1411, C1394, C1078",03-11-2025 00:36,19,4K,1,68.84,0,Debit Card,199,0,26-03-2023,
U14898,Kimberly Young,27,Male,Maharashtra,Standard,14-11-2023,10-10-2024,0,Laptop,C1023,Optimized encompassing encryption,Drama,Series,Tamil,2025,65.57,2236.44,17-08-2025,175.45,77.32,3.3,0,"C1315, C1392, C1098",06-11-2025 10:57,16,1080p,18,73.22,2,Debit Card,499,1,17-05-2023,
U14899,Richard Kennedy,16,Female,Maharashtra,Premium,30-07-2024,07-04-2025,1,Mobile,C1317,Customer-focused bi-directional benchmark,Drama,Series,English,2022,40.2,2614.47,07-07-2025,45.71,94.69,2.8,0,"C1493, C1103, C1143",02-11-2025 20:40,14,480p,0,76.26,3,Credit Card,799,0,19-01-2024,
U14900,Pamela Williams PhD,59,Male,Maharashtra,Premium,30-07-2024,03-03-2025,1,Laptop,C1166,Multi-tiered fault-tolerant alliance,Romance,Documentary,Tamil,2023,55.97,2224.57,03-09-2025,111.26,98.25,4.6,1,"C1046, C1007, C1468",06-11-2025 22:54,14,480p,21,9.39,2,UPI,649,0,04-02-2024,
U14901,Phillip Vaughn,47,Male,Karnataka,Standard,06-11-2024,20-07-2025,1,Mobile,C1232,Secured uniform neural-net,Action,Documentary,Spanish,2019,50.54,2533.25,18-05-2025,95.45,58.97,4.3,1,"C1034, C1010, C1189",07-11-2025 18:49,28,4K,15,5.27,1,Debit Card,499,0,21-09-2024,
U14902,John Jones,48,Female,Uttar Pradesh,Standard,22-12-2023,16-09-2024,0,Tablet,C1307,Function-based object-oriented website,Action,Series,Spanish,2017,51.61,4358.84,13-07-2025,47.12,52.18,3.7,0,"C1050, C1220, C1011",05-11-2025 19:50,24,480p,20,64.48,0,Debit Card,799,0,08-10-2023,
U14903,Kerry Porter,21,Female,Delhi,Standard,17-11-2023,27-10-2024,0,Smart TV,C1032,Advanced intermediate solution,Comedy,Series,Tamil,2020,111.82,8605.45,16-05-2025,58.95,90.88,1.8,0,"C1018, C1500, C1227",08-11-2025 05:58,21,720p,0,35.87,4,UPI,499,0,20-08-2023,
U14904,Jeffrey Deleon,34,Female,Uttar Pradesh,Standard,10-08-2024,06-08-2025,1,Laptop,C1090,Realigned zero administration implementation,Sci-Fi,Movie,Japanese,2017,69.78,930.76,01-08-2025,167.26,59.2,2,0,"C1399, C1207, C1032",04-11-2025 17:29,8,4K,9,85.53,3,Debit Card,649,0,04-03-2024,
U14905,Julia Brock,31,Female,Uttar Pradesh,Premium,28-11-2023,08-07-2024,0,Tablet,C1159,De-engineered explicit customer loyalty,Drama,Documentary,Hindi,2023,127.58,6377.72,24-08-2025,173.72,44.03,2.6,0,"C1219, C1388, C1016",03-11-2025 19:31,4,480p,7,18.85,5,Wallet,499,0,09-09-2023,
U14906,Christine Clayton,25,Male,Karnataka,Premium,16-06-2024,19-03-2025,1,Smart TV,C1242,Programmable high-level core,Thriller,Series,Spanish,2025,46.58,4026.77,30-10-2025,76.36,70.65,1.2,0,"C1085, C1341, C1138",04-11-2025 15:46,14,1080p,12,87.7,1,UPI,199,0,22-04-2024,
U14907,Bryan Lin,47,Female,Karnataka,Basic,07-12-2023,30-09-2024,0,Tablet,C1111,Multi-channeled upward-trending knowledgebase,Thriller,Documentary,Hindi,2021,129.7,7259.15,20-05-2025,31.66,62,2.1,0,"C1391, C1115, C1096",06-11-2025 09:55,6,720p,12,96.28,5,Wallet,199,1,25-03-2023,
U14908,Dan Gomez,28,Other,Karnataka,Premium,07-01-2024,02-12-2024,0,Mobile,C1369,Down-sized empowering function,Action,Movie,Spanish,2017,165.59,8856.67,04-07-2025,67.81,57.29,1.5,0,"C1144, C1014, C1229",04-11-2025 07:16,29,1080p,11,16.47,4,Debit Card,649,1,29-07-2023,
U14909,Frank Aguirre,50,Male,Delhi,Premium,15-01-2024,26-10-2024,0,Tablet,C1091,User-centric uniform archive,Sci-Fi,Documentary,Japanese,2025,90.71,3452.45,16-10-2025,127.59,55.18,3.1,0,"C1326, C1179, C1201",04-11-2025 03:10,29,4K,6,28.07,1,UPI,499,0,09-06-2023,
U14910,Sandra Grant,59,Male,Bihar,Premium,27-04-2024,11-03-2025,1,Tablet,C1167,Inverse value-added array,Documentary,Series,English,2018,167.06,2562.59,05-09-2025,117.94,89.45,2.6,0,"C1288, C1178, C1282",04-11-2025 16:32,15,720p,13,91.25,4,Credit Card,799,0,13-08-2023,
U14911,David Smith,36,Other,Kerala,Basic,05-05-2024,05-01-2025,1,Mobile,C1106,Enhanced next generation middleware,Comedy,Series,Spanish,2021,87.48,1969.49,21-10-2025,35.46,55.06,2,0,"C1489, C1421, C1365",06-11-2025 14:46,14,4K,7,83.71,5,Wallet,499,0,19-01-2024,
U14912,Danielle Munoz,58,Other,Maharashtra,Basic,14-05-2024,15-12-2024,0,Mobile,C1384,Monitored didactic approach,Sci-Fi,Series,Tamil,2017,116.84,2985.3,27-07-2025,58.06,78.07,2.8,0,"C1156, C1342, C1128",04-11-2025 13:09,14,4K,22,25.74,0,Debit Card,799,1,21-10-2023,
U14913,Melissa Decker,18,Female,Bihar,Basic,22-10-2024,29-09-2025,1,Mobile,C1094,Expanded 24/7 adapter,Horror,Movie,Telugu,2018,85.38,6774.48,20-08-2025,69.17,71.19,2.3,0,"C1074, C1019, C1488",05-11-2025 22:03,5,1080p,11,91.9,2,Wallet,649,0,07-06-2024,
U14914,Shane Jenkins,60,Male,Bihar,Standard,08-09-2024,02-07-2025,1,Smart TV,C1174,Function-based bi-directional hierarchy,Thriller,Movie,English,2020,166.15,14474.67,03-09-2025,178.49,54.39,3.1,0,"C1274, C1435, C1093",01-11-2025 05:01,21,720p,21,58.72,3,Wallet,499,0,04-07-2024,
U14915,Billy Wheeler,21,Female,Tamil Nadu,Standard,13-12-2023,14-08-2024,0,Mobile,C1289,Organized 24/7 focus group,Romance,Documentary,Tamil,2016,82.95,3294.91,13-08-2025,144.49,68.39,3.3,0,"C1459, C1405, C1281",01-11-2025 02:25,19,1080p,7,69.62,2,UPI,799,1,25-04-2023,
U14916,Jennifer Lucas,27,Other,West Bengal,Basic,03-11-2024,24-05-2025,1,Mobile,C1023,Innovative holistic matrix,Drama,Movie,Japanese,2023,174.15,2132.1,17-08-2025,127.16,43.27,1.7,0,"C1173, C1182, C1044",06-11-2025 16:56,3,480p,11,60.66,1,Wallet,499,0,06-06-2024,
U14917,Mary Austin,45,Female,Karnataka,Standard,05-11-2024,09-08-2025,1,Laptop,C1294,Function-based secondary orchestration,Horror,Documentary,Tamil,2015,81.59,2208.49,31-05-2025,86.2,82.97,4,1,"C1118, C1057, C1005",06-11-2025 04:39,16,720p,19,91.09,3,Credit Card,799,0,10-02-2024,
U14918,Ashley Castro,31,Other,Delhi,Basic,24-06-2024,20-04-2025,1,Smart TV,C1468,Stand-alone transitional data-warehouse,Sci-Fi,Movie,Korean,2019,51.15,3870.48,14-10-2025,29.07,64.62,4.3,1,"C1242, C1098, C1295",06-11-2025 09:49,10,1080p,13,58.68,2,Credit Card,199,0,03-09-2023,
U14919,Taylor Lucas,33,Female,Kerala,Standard,23-02-2024,17-12-2024,0,Smart TV,C1312,Optional modular open architecture,Comedy,Series,Hindi,2017,95.25,3703.09,29-09-2025,94.08,51.85,2,0,"C1302, C1414, C1152",05-11-2025 14:47,3,4K,9,51.77,4,Credit Card,199,1,26-12-2023,
